objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,z_spec
1237674649384583246,163.38158,-0.77835161,20.20147,18.45862,17.6225,17.17027,16.87553,0.113941
1237648720149676286,163.29482,-0.93867314,22.24777,20.68794,18.96915,18.31522,17.92022,0.3738346
1237648720149676293,163.31522,-0.85603763,22.00144,20.21874,18.56188,17.95384,17.52502,0.3744632
1237674648847712379,163.39739,-1.1566431,20.4146,18.69891,17.60393,17.16795,16.84338,0.1635014
1237674648847712649,163.40191,-1.0504926,22.49245,20.8488,19.30743,18.65151,18.22803,0.3998485
1237674649384517863,163.37008,-0.72033227,20.16577,18.31745,17.20877,16.76181,16.41732,0.1546479
1237648720686678257,163.60251,-0.42406873,22.39418,19.95822,18.19675,17.63493,17.23145,0.3123822
1237648721223549095,163.59018,-0.015385842,18.8061,17.38004,16.65303,16.27033,15.97674,0.1071623
1237648720686612674,163.49602,-0.47594436,19.90916,17.64831,16.6073,16.08252,15.61998,0.07240881
1237674649384648791,163.56563,-0.69072847,19.26296,17.60597,16.84872,16.48915,16.19678,0.0514584
1237648721223549054,163.53621,-0.01973043,18.93211,17.70934,17.24351,16.98692,16.7837,0.108132
1237674649384583307,163.4746,-0.63851726,19.68725,17.92807,16.8115,16.2444,15.71303,0.07316913
1237674649921454148,163.52833,-0.41981975,19.11419,17.47339,16.58245,16.01948,15.62993,0.09260967
1237648721223549042,163.52566,-0.044285683,20.13376,18.34437,17.44411,17.00422,16.67028,0.1352862
1237648721223483532,163.38994,-0.027883584,18.89849,17.87346,17.32278,16.95685,16.78926,0.1476441
1237674649921388672,163.35796,-0.24080094,18.57738,17.47297,16.94685,16.62481,16.44868,0.07498313
1237648720686612705,163.46944,-0.47141598,22.50292,20.34095,18.53148,17.93601,17.52251,0.3466617
1237674649921519762,163.59266,-0.36496532,16.95304,15.14432,14.29334,13.86857,13.51222,0.04096115
1237674649384517973,163.29743,-0.69090967,19.31853,17.87703,17.68395,17.43822,17.44191,0.04124318
1237674649384452277,163.22499,-0.68278112,17.30152,15.90259,15.28129,14.87659,14.66143,0.07503498
1237674649384517829,163.33759,-0.68660976,17.16457,16.02871,15.60831,15.35184,15.16116,0.0411797
1237674649384517758,163.26275,-0.68530967,20.14629,18.07694,17.20162,16.69612,16.38623,0.07583126
1237674649921388663,163.33214,-0.32788021,18.72225,17.57572,17.10883,16.74901,16.51431,0.07551887
1237648721223418031,163.28582,-0.16857371,19.12396,17.7225,16.94241,16.53514,16.27343,0.1360248
1237674649921388624,163.27405,-0.31022842,19.82327,18.00545,17.00533,16.58702,16.2308,0.1262201
1237648720686547139,163.33649,-0.60638107,16.94818,15.75589,15.35593,15.12385,14.97321,0.01849591
1237648720686547089,163.29999,-0.50000782,18.40758,17.38256,17.02317,16.734,16.67467,0.07227067
1237648721223352487,163.20512,-0.032871963,19.42643,17.81831,16.93765,16.51024,16.1406,0.1099785
1237648721223417992,163.25815,-0.092660555,19.12111,18.58973,18.43711,18.78233,20.3958,0.03834658
1237674649921388622,163.26415,-0.33286344,18.32843,17.16125,16.64468,16.32339,16.12683,0.07526789
1237648721223417976,163.22383,-0.15002127,19.29706,17.94466,17.16611,16.76345,16.52086,0.1507932
1237648721223418083,163.34575,-0.064449487,19.24776,18.31661,17.78923,17.41203,17.25462,0.1091919
1237674649921388619,163.26312,-0.22521946,18.68524,17.51162,17.17146,16.95929,16.83333,0.05128213
1237648720686416123,163.05207,-0.61505858,20.37265,18.26066,17.25856,16.8079,16.43664,0.1293098
1237674650459832345,166.85831,0.1650615,20.01509,18.25741,17.413,17.01507,16.72963,0.06746417
1237674650996703435,166.94544,0.49064923,19.45279,18.32269,17.7012,17.3108,17.0833,0.1272197
1237674650459832540,166.94223,0.071868343,20.01052,18.3114,17.51095,17.12996,16.89084,0.08868382
1237674650459832614,166.91938,0.12763198,19.66938,18.0549,17.4173,17.08447,16.87874,0.06727284
1237674651533574343,166.96669,0.88079369,21.53913,19.70282,18.00239,17.42259,17.04786,0.348078
1237674651533705328,167.21313,1.0426386,20.04652,18.23066,17.33739,16.93122,16.68369,0.1662871
1237674651533574332,166.94641,0.94992377,22.51042,20.71527,18.9704,18.32204,17.98614,0.4093053
1237674651533574296,166.95494,0.92240196,17.98548,17.25582,17.19261,16.99367,17.02162,0.06129767
1237674651533639965,167.01815,0.89836787,21.44185,20.5514,18.77577,18.06226,17.69287,0.4368304
1237648722298798367,167.09044,0.82268512,18.3757,16.42698,15.44051,15.00039,14.61607,0.08803225
1237648722298798320,167.04797,0.82299606,19.97194,17.97751,16.66361,16.20262,15.84382,0.2001768
1237648722298798383,167.09848,0.80461622,20.72479,18.73021,17.46757,16.98609,16.63142,0.197634
1237648722298798203,167.06671,0.80242393,21.88765,19.59045,18.29538,17.82408,17.50693,0.1989255
1237674651533574288,166.93632,0.99755948,19.704,18.46996,17.71651,17.25876,17.01348,0.141829
1237648722835734682,167.16084,1.1356521,22.10783,20.16895,18.37982,17.75489,17.39426,0.3872244
1237674651533705313,167.18445,1.02236,18.22003,16.86942,16.12944,15.76914,15.48576,0.1287265
1237648722835669084,166.96105,1.0851967,20.43652,18.60937,17.60999,17.11648,16.70282,0.128217
1237648722835734625,167.18714,1.1171567,20.31478,18.49047,17.47393,16.99137,16.60796,0.1978317
1237648722298798245,166.97017,0.82300059,19.18542,17.57891,16.70655,16.30289,16.00036,0.140761
1237648722835734595,167.11255,1.1009794,19.38921,18.10718,17.49511,17.14725,16.94749,0.08816
1237674651533574802,166.96028,1.0354159,22.2216,20.91641,19.12687,18.43884,18.03571,0.3853833
1237674650996768930,167.02973,0.4831958,20.65877,18.73624,17.65395,17.23751,16.88074,0.1268726
1237648721761927360,167.02547,0.28154182,20.11523,17.91701,16.58819,16.09598,15.77224,0.2034556
1237648721761927455,167.06995,0.40516129,21.90623,20.25183,18.42151,17.80117,17.35215,0.3744542
1237648721761927402,167.0835,0.25366081,20.45374,18.85726,17.78187,17.29984,17.00322,0.2025281
1237674650459898001,166.99431,0.090246043,18.95797,17.02805,16.1484,15.73289,15.38404,0.0673719
1237674650996834494,167.14221,0.62777293,18.01207,16.97771,16.67664,16.51238,16.3833,0.02513177
1237648721761927316,167.00078,0.29484326,19.66138,18.58572,17.75904,17.35193,17.09299,0.198562
1237648722298798303,167.04327,0.71352266,21.29493,19.29301,18.14017,17.60231,17.28763,0.1999575
1237648722298863716,167.13394,0.72512446,19.60293,17.83085,16.94266,16.54599,16.24054,0.08770645
1237648721761992862,167.11438,0.24860428,18.67441,17.48188,16.7695,16.31819,16.07727,0.1269682
1237674650996768854,167.07377,0.58915954,17.76592,16.61864,16.19078,15.98796,15.85415,0.0251548
1237674650996768907,167.00087,0.46925763,18.20094,17.06433,16.59441,16.34288,16.28662,0.06146253
1237674650459898060,167.05798,0.063996563,20.34613,18.5149,17.64307,17.27038,16.9411,0.08150022
1237648721761927348,167.01959,0.24991509,21.18647,18.92593,17.72434,17.23532,16.84951,0.1997119
1237674650459898087,167.09645,0.11320258,17.85961,16.86334,16.51468,16.33642,16.18304,0.02507843
1237648721761927326,167.00697,0.2220103,21.25781,19.09887,17.66277,17.11669,16.73382,0.2392828
1237674650459963502,167.13923,0.091147613,19.32173,17.55203,16.54436,16.02514,15.59633,0.09856287
1237674651533705378,167.21779,1.0182156,19.67743,18.21932,17.55577,17.19659,16.94012,0.1257949
1237674651533836380,167.47221,0.96805256,18.068,16.86231,16.48037,16.25723,16.1099,0.03804589
1237648722835800190,167.34181,1.1171658,20.40808,18.36155,17.20241,16.75326,16.42242,0.1979795
1237648722835800322,167.27052,1.0749129,23.06526,20.81261,19.04022,18.43994,18.06221,0.3878622
1237648722835800269,167.40405,1.1660504,19.44202,18.32965,17.70264,17.36414,17.19534,0.2130463
1237648722835865772,167.49777,1.1759802,19.98776,18.01914,16.97019,16.512,16.22175,0.1591095
1237648722835800253,167.39542,1.1919121,18.15361,16.4241,15.67197,15.32293,15.08176,0.0648491
1237648722835800195,167.34436,1.1503972,18.33525,17.07094,16.56838,16.26807,16.04385,0.06481395
1237648722298929296,167.26875,0.82917572,19.728,18.24629,17.57719,17.26584,17.05285,0.04729665
1237648722298994914,167.50079,0.83409487,21.04548,19.07057,17.80223,17.32146,16.97757,0.1988014
1237674651533836350,167.42977,0.84957225,19.64699,18.38759,17.74633,17.37341,17.15112,0.1050236
1237648722298994832,167.44268,0.81371592,16.96984,15.31379,14.52502,14.11483,13.81815,0.06292506
1237674651533705344,167.23468,0.84031559,20.82796,18.91411,17.743,17.33402,17.07347,0.2157018
1237648722835865724,167.43636,1.0597349,19.95241,18.11657,17.19986,16.7977,16.49215,0.08168007
1237648721761992788,167.1685,0.26580893,17.09751,16.58963,17.15928,17.31019,16.60098,0.02549546
1237648721761992772,167.16509,0.28432082,17.173,15.41107,14.61843,14.23193,13.93426,0.02485563
1237648721761992902,167.14663,0.21605911,18.2167,17.01436,16.65291,16.40339,16.24422,0.04209985
1237648721761992971,167.19346,0.3369204,19.02113,17.90687,17.43259,17.13832,16.97276,0.08865393
1237648721761992918,167.15979,0.3425144,19.3921,18.14834,17.57607,17.28254,16.99112,0.09735515
1237674650459963533,167.17155,0.19323033,18.46933,17.16463,16.60847,16.26563,16.02342,0.08130943
1237648721761992967,167.18515,0.25652043,19.64885,17.99045,17.19872,16.76657,16.45344,0.06244914
1237674650996834525,167.16862,0.5641473,20.9992,18.98024,17.95493,17.53915,17.18603,0.1251509
1237674650996834435,167.2324,0.44480423,15.4141,14.79132,14.47177,14.43868,14.32728,0.01290247
1237648721761992910,167.15307,0.32389737,19.56312,18.04459,17.21095,16.81813,16.45065,0.1213906
1237648722298863744,167.17837,0.79167008,19.36703,17.94297,17.23544,16.84155,16.5364,0.06730685
1237674650996835227,167.26544,0.62177954,21.77515,20.76039,19.01578,18.37539,18.05628,0.3553883
1237648722298929300,167.28499,0.70729444,16.92083,15.42888,14.73216,14.35602,14.06848,0.03854868
1237648722298929292,167.26675,0.71545514,20.87634,18.89575,17.58419,17.13253,16.81852,0.2150686
1237648722298863796,167.23481,0.70080277,18.97306,17.82905,17.29806,16.94086,16.73071,0.08169953
1237648721761992931,167.17042,0.3917855,16.58331,15.31355,14.80623,14.53043,14.31467,0.02531278
1237648722298863914,167.25765,0.73930281,21.91363,20.14161,18.39586,17.77466,17.3826,0.335254
1237674650996834535,167.18223,0.45761991,18.10076,16.77803,16.09659,15.72993,15.5302,0.08829971
1237674650996834570,167.22699,0.46883625,19.01157,17.53834,16.95319,16.64674,16.43628,0.08981919
1237648722298929401,167.37015,0.6745128,18.93547,17.63583,17.08069,16.79994,16.6301,0.05623049
1237674650460160224,167.61187,0.17570697,19.553,17.62675,16.59457,16.18343,15.83667,0.1227639
1237648721762189458,167.58587,0.28572572,19.76202,17.7495,16.77146,16.3493,15.98798,0.1065273
1237648721762058372,167.29055,0.38406278,20.54795,18.41069,17.35244,16.85106,16.4798,0.1225726
1237674650460094629,167.55432,0.21010635,20.06891,18.26369,16.96458,16.46427,16.06911,0.1850147
1237648721762058439,167.35839,0.24428261,19.25463,17.88486,17.32736,17.02206,16.90119,0.08120644
1237674650460094579,167.49393,0.18128136,17.35938,16.26931,15.84257,15.65489,15.53638,0.01895006
1237674650460160211,167.5961,0.18874235,20.57728,18.62472,17.63138,17.18999,16.88024,0.1235969
1237648722298994978,167.41668,0.76014445,24.19539,20.26416,18.5507,17.93081,17.65534,0.3319663
1237648721762123893,167.43167,0.37816012,20.41976,18.41142,17.43477,17.02882,16.69431,0.1229716
1237648721762058443,167.36702,0.36660757,19.95976,18.08629,17.09264,16.68688,16.32515,0.122842
1237648722298929363,167.3407,0.72744214,20.05119,18.3138,17.50947,17.17796,16.88066,0.1054939
1237648721762189465,167.60921,0.30974429,19.07916,17.83421,17.22936,16.85391,16.63223,0.09374503
1237648722299060413,167.59284,0.70896197,19.96771,17.95146,16.99744,16.56482,16.24303,0.08447506
1237674650997031046,167.64167,0.55769685,18.57196,17.34274,16.79069,16.42469,16.22397,0.09513091
1237648722299125893,167.74664,0.77018024,20.35396,18.43927,17.34079,16.87103,16.53655,0.154008
1237648722299125961,167.78361,0.65300257,20.70584,18.59088,17.33059,16.82199,16.49104,0.18272
1237648722299060471,167.69085,0.71056072,18.96398,17.83416,17.05474,16.63407,16.36233,0.1536324
1237674650997096569,167.79204,0.62517505,17.92336,16.24148,15.47529,15.09004,14.75243,0.02505315
1237648722299125937,167.77659,0.79256352,19.68747,18.20553,17.24137,16.79246,16.50794,0.1551947
1237648722299125987,167.79673,0.75220196,20.10662,17.67246,16.39071,15.89789,15.57524,0.1846916
1237648722299125954,167.78367,0.68021986,19.34443,17.93369,17.26658,17.02674,16.85869,0.1841377
1237674650997030951,167.705,0.49965042,21.07743,18.95335,17.6232,17.14421,16.93771,0.2009285
1237674650460225642,167.74132,0.20457629,20.21768,18.46146,17.47785,17.07062,16.70633,0.1061551
1237674650460225650,167.75357,0.17256464,19.93028,17.93784,16.95361,16.55271,16.22318,0.1061649
1237648722299125926,167.76964,0.6453333,20.55836,18.37057,17.19537,16.72542,16.38221,0.1826603
1237648721762254908,167.7989,0.34150648,19.18216,17.83669,17.39573,17.22293,17.30006,0.03957444
1237648721762255007,167.71338,0.36902207,21.04599,18.69324,17.51733,17.01177,16.70988,0.1840491
1237674650997031112,167.69207,0.59287527,21.06206,18.59572,17.35256,16.864,16.51228,0.1848668
1237648721762255022,167.7254,0.33175767,20.42899,18.63937,17.68141,17.28153,16.91345,0.1174877
1237674650997031071,167.66548,0.42598615,19.63327,18.04893,17.38561,16.95506,16.69232,0.09459782
1237648721762254903,167.77332,0.3253548,19.13934,17.19876,16.2834,15.79132,15.53489,0.09679831
1237674651533836485,167.52032,0.98742685,25.37862,20.66744,18.78775,18.2041,17.76653,0.35097
1237674651533901955,167.65884,0.89113194,17.08134,16.05009,15.70141,15.53981,15.40712,0.02513688
1237674651533967438,167.72188,0.98201323,20.12505,18.30946,17.36562,16.93809,16.58746,0.09775639
1237648722299060468,167.68382,0.82309309,19.79901,18.06856,17.12055,16.64083,16.28145,0.09596179
1237648722299060437,167.60672,0.8193172,20.67651,18.55248,17.36743,16.90618,16.54716,0.1845457
1237674651533902033,167.71227,0.92527691,19.33989,17.70835,16.94688,16.57846,16.27843,0.1518242
1237648722835931306,167.62562,1.1193797,19.40177,17.61144,16.67833,16.26139,15.92379,0.09651393
1237648722835931343,167.69307,1.2441244,20.26891,18.3906,17.44889,17.03817,16.73408,0.09722031
1237648722835931224,167.68081,1.2277447,17.43307,15.72826,14.98293,14.59141,14.30107,0.03771402
1237648722835931358,167.6959,1.1486186,20.21798,18.44554,17.4827,17.0815,16.7216,0.09682532
1237648722835931327,167.66889,1.1741531,18.85438,17.13457,16.2919,15.86832,15.55837,0.0973511
1237648722835996847,167.72452,1.1440721,20.50256,18.45587,17.48361,17.07887,16.73878,0.09741128
1237674651533901990,167.68313,0.95472639,19.65959,18.13333,17.49034,17.10743,16.9738,0.1183746
1237648722299191587,167.98764,0.64005771,19.35134,17.69555,16.85533,16.46345,16.1415,0.09890851
1237648722299191512,167.91893,0.66472866,21.19451,18.8508,17.60896,17.14589,16.78004,0.1979415
1237674649924796503,171.02778,-0.26429364,21.00582,18.77914,17.38503,16.87542,16.53106,0.2432199
1237648721226760287,170.9284,-0.20320897,19.18123,17.98918,17.32287,16.98837,16.7462,0.1316672
1237674649924731043,170.94223,-0.33340054,20.0289,18.44192,17.30395,16.76445,16.38023,0.1746229
1237648721226760264,170.89598,-0.090130957,19.20713,17.4065,16.57695,16.19119,15.8623,0.04832833
1237674649924665441,170.76012,-0.22879238,19.95791,17.82772,16.78964,16.37857,16.01179,0.131552
1237674649924796693,171.06578,-0.34069631,20.39776,18.66714,17.59052,17.07812,16.72002,0.171417
1237674650461602024,170.9831,0.0051057163,19.58793,17.6228,16.58028,16.13225,15.77174,0.1316469
1237648721226694807,170.81174,-0.12477694,22.41752,20.33225,18.63996,18.02686,17.72107,0.3613369
1237674650461602048,171.01342,0.17341312,18.91938,18.03056,17.65593,17.33078,17.24794,0.06586094
1237648721226760322,170.97881,-0.16489668,18.36308,17.03908,16.35971,15.99527,15.73104,0.09595458
1237674650461601920,170.86557,0.18418038,19.13843,17.01389,16.30842,15.9496,15.75707,0.1004967
1237674650461602015,170.97202,0.16508696,19.42549,17.7046,16.84859,16.43177,16.09131,0.09104834
1237654670281605274,170.82116,0.19155477,18.81272,17.34279,16.64089,16.3353,15.99528,0.1001614
1237654670281539737,170.76902,0.059269363,19.84938,17.86005,16.99849,16.5826,16.28061,0.06788231
1237648721763565677,170.75249,0.22560351,20.22715,18.45022,17.63062,17.25501,16.95116,0.06825431
1237648721226629291,170.63028,-0.017128795,17.63769,16.3375,15.76032,15.45158,15.1713,0.04074237
1237674649924599966,170.65871,-0.29107724,19.41871,17.55817,16.66388,16.30885,15.94768,0.07295697
1237674649924600040,170.69137,-0.262321,22.20664,20.43582,18.69718,18.10539,17.82268,0.3149457
1237648721226694767,170.739,-0.19690575,19.82189,17.84833,16.92974,16.54136,16.20233,0.09563468
1237674649924599818,170.64211,-0.21169903,19.62791,22.2272,20.04519,19.31868,18.93907,0.4261549
1237648721226629373,170.68493,-0.093990421,19.69284,18.29914,17.61092,17.19929,16.91722,0.07335193
1237648721226694751,170.72122,-0.18777926,20.31841,18.47189,17.43589,16.96273,16.55623,0.09629714
1237674649924599919,170.59743,-0.36187419,20.20813,18.42652,17.43103,17.01879,16.71313,0.1726941
1237674649924599926,170.61261,-0.26278651,20.1851,17.97175,16.89468,16.47676,16.0791,0.1319788
1237648721226629226,170.56905,-0.060223906,18.47125,17.19027,16.59583,16.22513,16.0174,0.09355371
1237648721226564433,170.54637,-0.071201647,25.15805,20.70134,19.03419,18.31921,17.87428,0.425127
1237648704571506804,170.72269,0.12750562,19.49008,17.89177,17.12938,16.84274,16.4671,0.06831948
1237674650461470898,170.70682,0.12454045,18.62365,16.77516,15.91648,15.53129,15.21434,0.06359849
1237648721763565781,170.71842,0.2556166,21.37859,19.4069,17.83356,17.28927,16.85935,0.2990559
1237674650461470883,170.69985,0.17070159,18.78133,17.20515,16.50449,16.13289,15.86881,0.1305654
1237648721763500122,170.67203,0.2635395,17.89428,17.27318,17.05909,16.6505,16.66748,0.09818915
1237648704571506871,170.71665,0.033389611,20.63944,18.35893,16.99218,16.4997,16.12548,0.2092075
1237674649924534521,170.54392,-0.23103806,19.91133,17.8972,17.01628,16.62662,16.27576,0.06888933
1237648721226498241,170.37281,-0.15920371,20.2832,18.26773,17.30079,16.89548,16.52817,0.1010453
1237674649924469028,170.39162,-0.2848137,19.19834,17.27478,16.32301,15.9201,15.57502,0.1019351
1237674649924469032,170.39406,-0.30207042,19.82543,18.02654,17.11249,16.69942,16.34601,0.1004897
1237648721226498262,170.38973,-0.029797524,18.50748,17.10938,16.42524,16.02688,15.7552,0.06895068
1237674649924469005,170.36352,-0.29880776,19.41303,17.68386,16.7892,16.35883,16.01915,0.1004738
1237674649924534543,170.44317,-0.35865341,22.25736,20.37813,18.68264,18.10063,17.73002,0.3418408
1237674649924534390,170.4439,-0.31556076,20.29211,18.44709,17.38651,16.92595,16.54713,0.146874
